global_trial_index,phase,is_practice,stimulus_onset_monotonic,stimulus_onset_lsl,scheduled_response_window_close_monotonic,scheduled_response_window_close_lsl,response_window_close_monotonic,response_window_close_lsl,response_window_close_overshoot_seconds,scheduled_next_trial_onset_monotonic,actual_next_trial_onset_monotonic,actual_next_trial_onset_lsl,actual_trial_duration_seconds,actual_trial_duration_lsl_seconds,next_onset_schedule_drift_seconds,planned_break_after_trial,probe_after,timing_semantics_version,timing_finalization_status
567,query,0,1297655.093,1297655.2882021,1297656.6930000002,1297656.8882021,1297656.703,1297656.890661,0.009999999776482582,1297656.6930000002,1297656.781,1297656.9731014,1.6879999998491257,1.6848993001040071,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
568,query,0,1297656.781,1297656.9731014,1297658.381,1297658.5731014002,1297658.39,1297658.5775189,0.008999999845400453,1297658.381,1297658.453,1297658.6507039,1.672000000020489,1.677602499956265,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
569,query,0,1297658.453,1297658.6507039,1297660.053,1297660.2507039001,1297660.062,1297660.247947,0.008999999845400453,1297660.053,1297660.14,1297660.3281147,1.6869999999180436,1.677410800009966,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
570,query,0,1297660.14,1297660.3281147,1297661.74,1297661.9281147001,1297661.75,1297661.9363736,0.010000000009313226,1297661.74,1297661.812,1297662.0037689,1.672000000020489,1.6756541999056935,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
571,query,0,1297661.812,1297662.0037689,1297663.412,1297663.6037689,1297663.421,1297663.6080921,0.009000000078231096,1297663.412,1297663.5,1297663.694326,1.6880000000819564,1.6905571001116186,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
572,query,0,1297663.5,1297663.694326,1297665.1,1297665.2943260001,1297665.109,1297665.29506,0.008999999845400453,1297665.1,1297665.187,1297665.3748751,1.6869999999180436,1.6805491000413895,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
573,query,0,1297665.187,1297665.3748751,1297666.787,1297666.9748751002,1297666.796,1297666.9828771,0.009000000078231096,1297666.787,1297666.875,1297667.063638,1.6880000000819564,1.688762899953872,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
574,query,0,1297666.875,1297667.063638,1297668.475,1297668.6636380001,1297668.484,1297668.672088,0.008999999845400453,1297668.475,1297668.562,1297668.7535941,1.6869999999180436,1.6899560999590904,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
575,query,0,1297668.562,1297668.7535941,1297670.162,1297670.3535941,1297670.171,1297670.3576555,0.009000000078231096,1297670.162,1297670.234,1297670.4332043,1.672000000020489,1.6796101999934763,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
576,query,0,1297670.234,1297670.4332043,1297671.834,1297672.0332043,1297671.843,1297672.0311073,0.009000000078231096,1297671.834,1297671.921,1297672.1120535,1.6870000001508743,1.678849200019613,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
577,query,0,1297671.921,1297672.1120535,1297673.5210000002,1297673.7120535,1297673.531,1297673.7169209,0.009999999776482582,1297673.5210000002,1297673.578,1297673.7780056,1.656999999890104,1.6659520999528468,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
578,query,0,1297673.578,1297673.7780056,1297675.178,1297675.3780056,1297675.187,1297675.3748716,0.008999999845400453,1297675.178,1297675.265,1297675.4579576,1.6869999999180436,1.679952000034973,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
579,query,0,1297675.265,1297675.4579576,1297676.865,1297677.0579576,1297676.875,1297677.061158,0.010000000009313226,1297676.865,1297676.937,1297677.1387201,1.672000000020489,1.6807625000365078,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
580,query,0,1297676.937,1297677.1387201,1297678.537,1297678.7387201001,1297678.546,1297678.7330193,0.009000000078231096,1297678.537,1297678.625,1297678.8225876,1.6880000000819564,1.683867499930784,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
581,query,0,1297678.625,1297678.8225876,1297680.225,1297680.4225876,1297680.234,1297680.4225114,0.008999999845400453,1297680.225,1297680.312,1297680.5092997,1.6869999999180436,1.686712099937722,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
582,query,0,1297680.312,1297680.5092997,1297681.912,1297682.1092997,1297681.921,1297682.1078866,0.009000000078231096,1297681.912,1297681.984,1297682.1848229,1.672000000020489,1.6755232000723481,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
583,query,0,1297681.984,1297682.1848229,1297683.584,1297683.7848229,1297683.593,1297683.7805045,0.009000000078231096,1297683.584,1297683.656,1297683.8576954,1.672000000020489,1.6728725000284612,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
584,query,0,1297683.656,1297683.8576954,1297685.256,1297685.4576954,1297685.265,1297685.4514931,0.008999999845400453,1297685.256,1297685.343,1297685.5393867,1.6870000001508743,1.6816912998910993,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
585,query,0,1297685.343,1297685.5393867,1297686.9430000002,1297687.1393867,1297686.953,1297687.1392834,0.009999999776482582,1297686.9430000002,1297687.031,1297687.2207862,1.6879999998491257,1.6813994999974966,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
586,query,0,1297687.031,1297687.2207862,1297688.631,1297688.8207862,1297688.64,1297688.8262471,0.008999999845400453,1297688.631,1297688.703,1297688.8992035,1.672000000020489,1.6784173001069576,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
587,query,0,1297688.703,1297688.8992035,1297690.303,1297690.4992035,1297690.312,1297690.4988323,0.008999999845400453,1297690.303,1297690.39,1297690.5832618,1.6869999999180436,1.6840582999866456,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
588,query,0,1297690.39,1297690.5832618,1297691.99,1297692.1832618,1297692.0,1297692.1869988,0.010000000009313226,1297691.99,1297692.062,1297692.2635103,1.672000000020489,1.6802485000807792,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
589,query,0,1297692.062,1297692.2635103,1297693.662,1297693.8635103002,1297693.671,1297693.8575053,0.009000000078231096,1297693.662,1297693.75,1297693.9405259,1.6880000000819564,1.6770156000275165,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
590,query,0,1297693.75,1297693.9405259,1297695.35,1297695.5405259002,1297695.359,1297695.5451954,0.008999999845400453,1297695.35,1297695.437,1297695.6244684,1.6869999999180436,1.6839424998033792,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
591,query,0,1297695.437,1297695.6244684,1297697.037,1297697.2244684,1297697.046,1297697.2341587,0.009000000078231096,1297697.037,1297697.125,1297697.3121061,1.6880000000819564,1.6876377000007778,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
592,query,0,1297697.125,1297697.3121061,1297698.725,1297698.9121061,1297698.734,1297698.9200128,0.008999999845400453,1297698.725,1297698.796,1297698.9928873,1.671000000089407,1.6807812000624835,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
593,query,0,1297698.796,1297698.9928873,1297700.3960000002,1297700.5928873,1297700.406,1297700.5936479,0.009999999776482582,1297700.3960000002,1297700.468,1297700.6598184,1.672000000020489,1.6669310999568552,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
594,query,0,1297700.468,1297700.6598184,1297702.0680000002,1297702.2598184,1297702.078,1297702.2651387,0.009999999776482582,1297702.0680000002,1297702.14,1297702.3267536,1.6719999997876585,1.66693520010449,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
595,query,0,1297702.14,1297702.3267536,1297703.74,1297703.9267536001,1297703.75,1297703.9372514,0.010000000009313226,1297703.74,1297703.812,1297704.0130794,1.672000000020489,1.6863257999066263,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
596,query,0,1297703.812,1297704.0130794,1297705.412,1297705.6130794,1297705.421,1297705.6090558,0.009000000078231096,1297705.412,1297705.484,1297705.6761084,1.672000000020489,1.6630290001630783,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
597,query,0,1297705.484,1297705.6761084,1297707.084,1297707.2761084002,1297707.093,1297707.2822869,0.009000000078231096,1297707.084,1297707.203,1297707.38928,1.7190000000409782,1.7131715998984873,0.11899999994784594,0,0,2,measured_from_next_stimulus_flip
598,query,0,1297707.203,1297707.38928,1297708.803,1297708.98928,1297708.812,1297708.999929,0.008999999845400453,1297708.803,1297708.906,1297709.0941064,1.702999999979511,1.704826399916783,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
599,query,0,1297708.906,1297709.0941064,1297710.506,1297710.6941064,1297710.515,1297710.7028299,0.008999999845400453,1297710.506,1297710.578,1297710.7759073,1.672000000020489,1.6818009000271559,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
600,query,0,1297710.578,1297710.7759073,1297712.178,1297712.3759073,1297712.187,1297712.3738756,0.008999999845400453,1297712.178,1297712.25,1297712.4421617,1.672000000020489,1.666254400042817,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
601,query,0,1297712.25,1297712.4421617,1297713.85,1297714.0421617,1297713.859,1297714.0447312,0.008999999845400453,1297713.85,1297713.937,1297714.1236717,1.6869999999180436,1.6815100000239909,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
602,query,0,1297713.937,1297714.1236717,1297715.537,1297715.7236717,1297715.546,1297715.7353479,0.009000000078231096,1297715.537,1297715.609,1297715.8089407,1.672000000020489,1.6852690000087023,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
603,query,0,1297715.609,1297715.8089407,1297717.209,1297717.4089407,1297717.218,1297717.4047825,0.009000000078231096,1297717.209,1297717.281,1297717.4764197,1.672000000020489,1.6674790000542998,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
604,query,0,1297717.281,1297717.4764197,1297718.881,1297719.0764197002,1297718.89,1297719.0769507,0.008999999845400453,1297718.881,1297718.968,1297719.1607619,1.6870000001508743,1.6843421999365091,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
605,query,0,1297718.968,1297719.1607619,1297720.5680000002,1297720.7607619,1297720.578,1297720.765741,0.009999999776482582,1297720.5680000002,1297720.656,1297720.8555231,1.6879999998491257,1.694761199876666,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
606,query,0,1297720.656,1297720.8555231,1297722.256,1297722.4555231,1297722.265,1297722.4522914,0.008999999845400453,1297722.256,1297722.328,1297722.5152239,1.672000000020489,1.6597008001990616,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
607,query,0,1297722.328,1297722.5152239,1297723.928,1297724.1152239002,1297723.937,1297724.1253181,0.008999999845400453,1297723.928,1297724.015,1297724.2104745,1.6869999999180436,1.6952505998779088,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
608,query,0,1297724.015,1297724.2104745,1297725.615,1297725.8104745,1297725.625,1297725.8107672,0.010000000009313226,1297725.615,1297725.703,1297725.8938632,1.6880000000819564,1.683388700010255,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
609,query,0,1297725.703,1297725.8938632,1297727.303,1297727.4938632,1297727.312,1297727.4995306,0.008999999845400453,1297727.303,1297727.39,1297727.5912935,1.6869999999180436,1.6974303000606596,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
610,query,0,1297727.39,1297727.5912935,1297728.99,1297729.1912935001,1297729.0,1297729.1856609,0.010000000009313226,1297728.99,1297729.078,1297729.2761311,1.6880000000819564,1.6848375999834388,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
611,query,0,1297729.078,1297729.2761311,1297730.678,1297730.8761311,1297730.687,1297730.8750671,0.008999999845400453,1297730.678,1297730.765,1297730.953237,1.6869999999180436,1.677105899900198,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
612,query,0,1297730.765,1297730.953237,1297732.365,1297732.553237,1297732.375,1297732.5614877,0.010000000009313226,1297732.365,1297732.421,1297732.6102899,1.6560000001918525,1.6570529001764953,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
613,query,0,1297732.421,1297732.6102899,1297734.0210000002,1297734.2102899002,1297734.031,1297734.2164307,0.009999999776482582,1297734.0210000002,1297734.093,1297734.2934167,1.672000000020489,1.6831267999950796,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
614,query,0,1297734.093,1297734.2934167,1297735.6930000002,1297735.8934167002,1297735.703,1297735.8885592,0.009999999776482582,1297735.6930000002,1297735.765,1297735.9654823,1.6719999997876585,1.672065599821508,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
615,query,0,1297735.765,1297735.9654823,1297737.365,1297737.5654823,1297737.375,1297737.5622551,0.010000000009313226,1297737.365,1297737.437,1297737.6329209,1.672000000020489,1.667438599979505,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
616,query,0,1297737.437,1297737.6329209,1297739.037,1297739.2329209,1297739.046,1297739.2339699,0.009000000078231096,1297739.037,1297739.125,1297739.3227117,1.6880000000819564,1.6897908002138138,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
617,query,0,1297739.125,1297739.3227117,1297740.725,1297740.9227117002,1297740.734,1297740.922273,0.008999999845400453,1297740.725,1297740.812,1297741.0085199,1.6869999999180436,1.6858081999234855,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
618,query,0,1297740.812,1297741.0085199,1297742.412,1297742.6085199001,1297742.421,1297742.607786,0.009000000078231096,1297742.412,1297742.5,1297742.6912471,1.6880000000819564,1.6827271999791265,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
619,query,0,1297742.5,1297742.6912471,1297744.1,1297744.2912471,1297744.109,1297744.2956812,0.008999999845400453,1297744.1,1297744.187,1297744.3787259,1.6869999999180436,1.6874788000714034,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
620,query,0,1297744.187,1297744.3787259,1297745.787,1297745.9787259002,1297745.796,1297745.9837794,0.009000000078231096,1297745.787,1297745.859,1297746.0512154,1.672000000020489,1.672489499906078,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
621,query,0,1297745.859,1297746.0512154,1297747.459,1297747.6512154,1297747.468,1297747.6548946,0.009000000078231096,1297747.459,1297747.546,1297747.7391733,1.6870000001508743,1.6879579001106322,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
622,query,0,1297747.546,1297747.7391733,1297749.1460000002,1297749.3391733002,1297749.156,1297749.3422245,0.009999999776482582,1297749.1460000002,1297749.218,1297749.4181762,1.672000000020489,1.679002899909392,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
623,query,0,1297749.218,1297749.4181762,1297750.8180000002,1297751.0181762,1297750.828,1297751.0137162,0.009999999776482582,1297750.8180000002,1297750.89,1297751.0912436,1.6719999997876585,1.6730673999991268,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
624,query,0,1297750.89,1297751.0912436,1297752.49,1297752.6912436,1297752.5,1297752.6864137,0.010000000009313226,1297752.49,1297752.578,1297752.7701663,1.6880000000819564,1.6789226999972016,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
625,query,0,1297752.578,1297752.7701663,1297754.178,1297754.3701663,1297754.187,1297754.3745023,0.008999999845400453,1297754.178,1297754.265,1297754.4637507,1.6869999999180436,1.6935843999963254,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
626,query,0,1297754.265,1297754.4637507,1297755.865,1297756.0637507,1297755.875,1297756.0617377,0.010000000009313226,1297755.865,1297755.953,1297756.1410973,1.6880000000819564,1.6773465999867767,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
627,query,0,1297755.953,1297756.1410973,1297757.553,1297757.7410973,1297757.562,1297757.7478358,0.008999999845400453,1297757.553,1297757.64,1297757.8273675,1.6869999999180436,1.6862701999489218,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
628,query,0,1297757.64,1297757.8273675,1297759.24,1297759.4273675,1297759.25,1297759.4366437,0.010000000009313226,1297759.24,1297759.328,1297759.5200369,1.6880000000819564,1.6926694000139832,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
629,query,0,1297759.328,1297759.5200369,1297760.928,1297761.1200369,1297760.937,1297761.1247482,0.008999999845400453,1297760.928,1297761.015,1297761.2110082,1.6869999999180436,1.6909713000059128,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
630,query,0,1297761.015,1297761.2110082,1297762.615,1297762.8110082,1297762.625,1297762.8107696,0.010000000009313226,1297762.615,1297762.687,1297762.8887971,1.672000000020489,1.6777888999786228,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
631,query,0,1297762.687,1297762.8887971,1297764.287,1297764.4887971,1297764.296,1297764.4844438,0.009000000078231096,1297764.287,1297764.375,1297764.5742039,1.6880000000819564,1.685406800126657,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
632,query,0,1297764.375,1297764.5742039,1297765.975,1297766.1742039002,1297765.984,1297766.1717122,0.008999999845400453,1297765.975,1297766.062,1297766.2560565,1.6869999999180436,1.6818525998387486,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
633,query,0,1297766.062,1297766.2560565,1297767.662,1297767.8560565,1297767.671,1297767.8589893,0.009000000078231096,1297767.662,1297767.75,1297767.9417316,1.6880000000819564,1.685675100190565,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
